~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ MODEL  13500 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

# Ltot =  4.612168e36erg (lg L/Lsun = 3.078896), lg Teff = 3.578235, M*/Msun = 2.042628
#   J     Mr[-1]  lg P  lg T     lg R L/L(*)    X    Y   XC   XO  e(H) e(He) e C  e(g) e(Nu) lgRho   My Beta lgCap   Rad  Grad   Nad r../g  
    1 0.00000000 3.314 3.578 12.74907 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 8.1m3 0.000-8.060 1.33 1.00-2.072 .3804 .3804 .3996 3.m13 R
  448 .997942548 5.377 4.220 12.70818 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4252 0.000-6.892 .742 .999 2.733 7641. .1987 .1676 2.m13 A
  449 .997904949 5.385 4.221 12.70788 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4263 0.000-6.886 .741 .999 2.735 7696. .2007 .1692 2.m13 A
  450 .997848550 5.398 4.224 12.70742 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4278 0.000-6.876 .739 .999 2.737 7774. .2030 .1715 2.m13 A
  
  451 .997788009 5.412 4.227 12.70694 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4295 0.000-6.867 .738 .999 2.738 7852. .2051 .1740 2.m13 A
  452 .997747648 5.420 4.228 12.70663 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4307 0.000-6.860 .737 .999 2.739 7901. .2070 .1756 2.m13 A
  453 .997687106 5.433 4.231 12.70617 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4324 0.000-6.851 .736 .999 2.741 7969. .2094 .1780 2.m13 A
  454 .997622112 5.447 4.234 12.70568 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4342 0.000-6.841 .735 .999 2.742 8038. .2114 .1805 2.m13 A
  455 .997578783 5.455 4.236 12.70536 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4354 0.000-6.834 .733 .999 2.743 8080. .2134 .1821 2.m13 A
  
  456 .997513789 5.468 4.239 12.70489 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4373 0.000-6.825 .732 .999 2.745 8140. .2157 .1845 2.m13 A
  457 .997444010 5.482 4.241 12.70439 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4393 0.000-6.815 .731 .999 2.746 8199. .2176 .1869 2.m13 A
  458 .997397490 5.491 4.243 12.70406 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4407 0.000-6.809 .730 .999 2.747 8235. .2195 .1885 2.m13 A
  459 .997327711 5.503 4.246 12.70358 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4427 0.000-6.800 .729 .999 2.748 8285. .2216 .1907 2.m13 A
  460 .997252787 5.517 4.249 12.70307 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4449 0.000-6.790 .728 .999 2.749 8334. .2233 .1930 2.m13 A
  
  461 .997202837 5.526 4.251 12.70274 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4464 0.000-6.783 .727 .999 2.749 8363. .2249 .1944 2.m13 A
  462 .997127913 5.539 4.254 12.70224 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4486 0.000-6.774 .726 .999 2.750 8404. .2267 .1964 2.m13 A
  463 .997047458 5.552 4.257 12.70172 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4510 0.000-6.764 .725 .999 2.751 8444. .2281 .1984 2.m13 A
  464 .996993820 5.561 4.259 12.70138 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4526 0.000-6.758 .724 .999 2.751 8468. .2293 .1996 2.m13 A
  465 .996913365 5.574 4.262 12.70088 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4550 0.000-6.749 .723 .999 2.752 8501. .2306 .2012 2.m13 A
  
  466 .996826961 5.588 4.265 12.70034 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4577 0.000-6.739 .722 .999 2.752 8534. .2316 .2028 2.m13 A
  467 .996769358 5.596 4.267 12.70000 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4594 0.000-6.732 .721 .999 2.753 8554. .2324 .2037 2.m13 A
  468 .996682954 5.609 4.270 12.69948 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4620 0.000-6.723 .720 .999 2.753 8583. .2332 .2049 2.m13 A
  469 .996589131 5.623 4.274 12.69893 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4649 0.000-6.713 .719 .999 2.754 8611. .2336 .2059 2.m13 A
  470 .996526582 5.632 4.276 12.69857 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4668 0.000-6.707 .718 .999 2.754 8630. .2339 .2065 2.m13 A
  
  471 .996432759 5.645 4.279 12.69804 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4696 0.000-6.697 .718 .999 2.754 8657. .2341 .2072 2.m13 A
  472 .996365566 5.655 4.281 12.69766 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4716 0.000-6.690 .717 .999 2.755 8676. .2341 .2075 2.m13 A
  473 .996298373 5.664 4.283 12.69729 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4737 0.000-6.684 .716 .999 2.755 8695. .2340 .2078 2.m13 A
  474 .996231180 5.673 4.285 12.69692 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4757 0.000-6.678 .715 .999 2.755 8714. .2338 .2080 2.m13 A
  475 .996127867 5.686 4.288 12.69637 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4787 0.000-6.668 .715 .999 2.756 8744. .2334 .2081 2.m13 A
  
  476 .996055626 5.695 4.290 12.69599 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4809 0.000-6.661 .714 .999 2.757 8765. .2330 .2081 2.m13 A
  477 .995947265 5.709 4.293 12.69542 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4840 0.000-6.651 .713 .999 2.757 8799. .2323 .2080 2.m13 A
  478 .995836186 5.722 4.297 12.69485 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4872 0.000-6.642 .712 .999 2.758 8836. .2314 .2078 2.m13 A
  479 .995700255 5.738 4.300 12.69417 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4911 0.000-6.630 .711 .999 2.759 8886. .2305 .2074 2.m13 A
  480 .995582277 5.752 4.303 12.69359 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4944 0.000-6.620 .710 .999 2.760 8934. .2294 .2070 2.m13 A
  
  481 .995439025 5.767 4.307 12.69290 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .4983 0.000-6.609 .709 .999 2.762 8998. .2283 .2064 2.m13 A
  482 .995292844 5.783 4.311 12.69222 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5022 0.000-6.597 .708 .999 2.764 9066. .2273 .2058 2.m13 A
  483 .995185273 5.795 4.313 12.69172 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5050 0.000-6.589 .707 .999 2.765 9118. .2265 .2054 2.m13 A
  484 .995095427 5.804 4.315 12.69131 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5073 0.000-6.582 .707 .999 2.767 9162. .2259 .2051 2.m13 A
  485 .995005582 5.813 4.317 12.69091 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5095 0.000-6.575 .706 .999 2.768 9208. .2251 .2048 2.m13 A
  
  486 .994870813 5.826 4.320 12.69031 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5129 0.000-6.566 .705 .999 2.770 9276. .2244 .2044 2.m13 A
  487 .994774158 5.836 4.323 12.68989 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5152 0.000-6.559 .705 .999 2.771 9326. .2239 .2042 2.m13 A
  488 .994677503 5.845 4.325 12.68947 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5175 0.000-6.552 .704 .999 2.772 9377. .2234 .2040 2.m13 A
  489 .994580847 5.854 4.327 12.68906 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5198 0.000-6.545 .703 .999 2.774 9428. .2229 .2038 2.m13 A
  490 .994432190 5.868 4.330 12.68844 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5232 0.000-6.535 .702 .999 2.776 9507. .2223 .2036 2.m13 A
  
  491 .994250183 5.884 4.333 12.68770 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5273 0.000-6.523 .701 .999 2.778 9605. .2218 .2036 2.m13 A
  492 .994092193 5.897 4.336 12.68706 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5307 0.000-6.513 .700 .999 2.781 9691. .2216 .2036 2.m13 A
  493 .993900266 5.914 4.340 12.68631 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5348 0.000-6.501 .699 .999 2.783 9796. .2215 .2038 2.m13 A
  494 .993732356 5.927 4.343 12.68566 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5383 0.000-6.491 .699 .999 2.786 9889. .2215 .2042 2.m13 A
  495 .993560157 5.941 4.346 12.68501 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5418 0.000-6.481 .698 .999 2.788 9986. .2217 .2047 2.m13 A
  
  496 .993439640 5.951 4.348 12.68456 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5442 0.000-6.474 .697 .999 2.790 10055 .2220 .2051 2.m13 A
  497 .993228735 5.967 4.352 12.68379 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5483 0.000-6.462 .696 .999 2.794 10182 .2226 .2059 2.m13 A
  498 .993073450 5.978 4.354 12.68324 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5513 0.000-6.453 .696 .999 2.797 10280 .2231 .2067 2.m13 A
  499 .992943655 5.988 4.356 12.68278 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5537 0.000-6.446 .695 .999 2.799 10363 .2239 .2074 2.m13 A
  500 .992716513 6.004 4.360 12.68199 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5579 0.000-6.435 .694 .999 2.803 10508 .2249 .2087 2.m13 A
  
  501 .992549244 6.015 4.363 12.68142 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5609 0.000-6.426 .693 .999 2.806 10613 .2257 .2098 2.m13 A
  502 .992409400 6.025 4.365 12.68095 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5634 0.000-6.419 .693 .999 2.809 10700 .2266 .2109 2.m13 A
  503 .992269556 6.034 4.367 12.68048 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5659 0.000-6.412 .692 .999 2.812 10785 .2279 .2119 2.m13 A
  504 .992059790 6.048 4.370 12.67980 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5696 0.000-6.402 .691 .999 2.815 10910 .2292 .2137 2.m13 A
  505 .991907389 6.058 4.372 12.67931 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5722 0.000-6.395 .691 .999 2.818 10999 .2305 .2150 2.m13 A
  
  506 .991754988 6.067 4.374 12.67883 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5748 0.000-6.388 .690 .999 2.820 11084 .2318 .2164 2.m13 A
  507 .991602587 6.077 4.377 12.67835 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5774 0.000-6.381 .689 .999 2.823 11168 .2336 .2179 2.m13 A
  508 .991367997 6.091 4.380 12.67762 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5813 0.000-6.371 .689 .999 2.827 11290 .2356 .2203 2.m13 A
  509 .991203617 6.101 4.382 12.67712 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5841 0.000-6.364 .688 .999 2.829 11372 .2377 .2220 2.m13 A
  510 .990957048 6.115 4.386 12.67639 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5881 0.000-6.353 .687 .999 2.833 11489 .2400 .2248 2.m13 A
  
  511 .990792668 6.124 4.388 12.67590 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5908 0.000-6.347 .687 .999 2.835 11563 .2419 .2267 2.m13 A
  512 .990615118 6.134 4.390 12.67539 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5937 0.000-6.339 .686 .999 2.838 11639 .2440 .2289 2.m13 A
  513 .990437568 6.144 4.393 12.67488 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5966 0.000-6.332 .686 .999 2.840 11712 .2462 .2311 2.m13 A
  514 .990260019 6.153 4.395 12.67438 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .5994 0.000-6.326 .685 .999 2.842 11781 .2491 .2334 2.m13 A
  515 .989986511 6.168 4.398 12.67361 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .6038 0.000-6.315 .685 .999 2.846 11882 .2522 .2370 2.m13 A
  
  516 .989794594 6.177 4.401 12.67308 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .6069 0.000-6.308 .684 .999 2.848 11949 .2554 .2396 2.m13 A
  517 .989506720 6.192 4.405 12.67231 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .6114 0.000-6.298 .683 .999 2.852 12046 .2596 .2437 2.m13 A
  518 .989210987 6.206 4.408 12.67152 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .6161 0.000-6.288 .683 .999 2.856 12137 .2632 .2480 2.m13 A
  519 .989003353 6.216 4.411 12.67098 1.0000 6698 3019 3.m3 0116 0.000 0.000 0.0 .6194 0.000-6.281 .682 .999 2.858 12195 .2663 .2511 2.m13 A
  520 .988795720 6.226 4.414 12.67044 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6227 0.000-6.274 .681 .999 2.861 12248 .2702 .2542 2.m13 A
  
  521 .988484269 6.240 4.417 12.66965 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6277 0.000-6.264 .681 .999 2.864 12316 .2751 .2590 2.m13 A
  522 .988156588 6.255 4.421 12.66883 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6329 0.000-6.254 .680 .999 2.867 12374 .2803 .2642 2.m13 A
  523 .987828906 6.269 4.425 12.66802 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6381 0.000-6.244 .680 .999 2.871 12418 .2846 .2694 2.m13 A
  524 .987610451 6.279 4.428 12.66749 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6416 0.000-6.237 .679 .999 2.872 12439 .2890 .2729 2.m13 A
  525 .987273522 6.293 4.432 12.66668 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6470 0.000-6.228 .678 .999 2.875 12460 .2944 .2783 2.m13 A
  
  526 .986936593 6.306 4.436 12.66589 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6524 0.000-6.218 .678 .999 2.878 12467 .2988 .2837 2.m13 A
  527 .986711974 6.315 4.439 12.66537 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6560 0.000-6.212 .678 .999 2.879 12464 .3033 .2872 2.m13 A
  528 .986364527 6.329 4.443 12.66457 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6617 0.000-6.203 .677 .999 2.882 12449 .3079 .2927 2.m13 A
  529 .986132895 6.338 4.446 12.66405 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6655 0.000-6.197 .677 .999 2.883 12432 .3123 .2964 2.m13 A
  530 .985785448 6.351 4.450 12.66327 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6711 0.000-6.189 .676 .999 2.885 12398 .3176 .3017 2.m13 A
  
  531 .985426961 6.364 4.454 12.66248 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6771 0.000-6.180 .676 .999 2.887 12354 .3221 .3071 2.m13 A
  532 .985187970 6.373 4.457 12.66196 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6810 0.000-6.174 .676 .999 2.888 12319 .3263 .3106 2.m13 A
  533 .984829483 6.385 4.461 12.66119 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6870 0.000-6.166 .675 .999 2.889 12259 .3314 .3157 2.m13 A
  534 .984459905 6.398 4.465 12.66041 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6932 0.000-6.158 .675 .999 2.891 12187 .3355 .3208 2.m13 A
  535 .984213519 6.407 4.468 12.65989 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .6973 0.000-6.152 .675 .999 2.892 12134 .3394 .3241 2.m13 A
  
  536 .983843941 6.419 4.472 12.65912 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7035 0.000-6.144 .674 .999 2.893 12047 .3440 .3288 2.m13 A
  537 .983462750 6.431 4.476 12.65834 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7100 0.000-6.136 .674 .999 2.894 11949 .3484 .3334 2.m13 A
  538 .983081560 6.443 4.481 12.65757 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7165 0.000-6.129 .674 .999 2.895 11844 .3529 .3378 2.m13 A
  539 .982629879 6.458 4.486 12.65667 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7242 0.000-6.120 .674 .999 2.895 11711 .3572 .3426 2.m13 A
  540 .982234770 6.470 4.490 12.65589 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7310 0.000-6.112 .673 .999 2.896 11588 .3618 .3466 2.m13 A
  
  541 .981634291 6.487 4.496 12.65472 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7413 0.000-6.101 .673 .999 2.896 11395 .3667 .3521 2.m13 A
  542 .981076213 6.504 4.502 12.65366 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7509 0.000-6.091 .673 .999 2.896 11210 .3704 .3566 2.m13 A
  543 .980657655 6.515 4.507 12.65287 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7581 0.000-6.084 .673 .999 2.896 11070 .3733 .3597 1.m13 A
  544 .980211897 6.528 4.511 12.65204 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7658 0.000-6.076 .672 .999 2.896 10920 .3756 .3627 1.m13 A
  545 .979914725 6.536 4.514 12.65149 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7709 0.000-6.071 .672 .999 2.896 10821 .3777 .3646 1.m13 A
  
  546 .979468966 6.548 4.519 12.65068 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7786 0.000-6.064 .672 .999 2.896 10671 .3801 .3672 1.m13 A
  547 .978983707 6.560 4.524 12.64980 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7870 0.000-6.056 .672 .999 2.896 10510 .3823 .3697 1.m13 A
  548 .978498447 6.573 4.528 12.64894 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .7953 0.000-6.049 .672 .999 2.895 10350 .3842 .3719 1.m13 A
  549 .977993642 6.585 4.533 12.64805 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8039 0.000-6.041 .672 .999 2.895 10185 .3858 .3739 1.m13 A
  550 .977631045 6.594 4.537 12.64741 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8101 0.000-6.035 .672 .999 2.895 10068 .3873 .3753 1.m13 A
  
  551 .976996499 6.609 4.543 12.64631 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8209 0.000-6.026 .672 .999 2.894 9865. .3887 .3773 1.m13 A
  552 .976511473 6.621 4.547 12.64549 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8291 0.000-6.019 .671 .999 2.893 9712. .3897 .3785 1.m13 A
  553 .976085317 6.631 4.551 12.64477 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8363 0.000-6.013 .671 .999 2.892 9577. .3905 .3795 1.m13 A
  554 .975659162 6.640 4.555 12.64405 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8434 0.000-6.007 .671 .999 2.892 9441. .3912 .3804 1.m13 A
  555 .975019928 6.655 4.560 12.64299 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8540 0.000-5.999 .671 .999 2.890 9239. .3919 .3814 1.m13 A
  
  556 .974278549 6.671 4.567 12.64178 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8663 0.000-5.989 .671 .999 2.888 9013. .3923 .3822 1.m13 A
  557 .973784297 6.681 4.571 12.64098 .99999 6698 3019 3.m3 0116 0.000 0.000 0.0 .8744 0.000-5.983 .671 .999 2.887 8868. .3924 .3826 1.m13 A
  558 .973042918 6.697 4.577 12.63979 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .8864 0.000-5.974 .671 .999 2.885 8658. .3923 .3828 2.m13 A
  559 .972253974 6.713 4.583 12.63854 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .8990 0.000-5.964 .671 .999 2.883 8447. .3918 .3827 2.m13 A
  560 .971465030 6.728 4.589 12.63731 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .9115 0.000-5.954 .671 .999 2.881 8249. .3911 .3823 3.m13 A
  
  561 .970939067 6.738 4.593 12.63650 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .9197 0.000-5.948 .671 .999 2.880 8123. .3903 .3818 3.m13 A
  562 .970375704 6.749 4.597 12.63564 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .9285 0.000-5.942 .671 .999 2.879 7995. .3894 .3811 4.m13 A
  563 .969812342 6.760 4.601 12.63479 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .9374 0.000-5.935 .671 .999 2.878 7874. .3883 .3802 4.m13 A
  564 .969248980 6.770 4.605 12.63394 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .8855 0.000-5.929 .671 .999 2.877 7760. .3870 .3792 4.m13 A
  565 .968685617 6.780 4.609 12.63310 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .8340 0.000-5.923 .670 .999 2.876 7653. .3856 .3780 4.m13 A
  
  566 .968109250 6.791 4.613 12.63225 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .8436 0.000-5.917 .670 .999 2.875 7549. .3840 .3766 5.m13 A
  567 .967532883 6.801 4.617 12.63141 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .8518 0.000-5.910 .670 .999 2.875 7451. .3817 .3751 5.m13 A
  568 .966668332 6.816 4.623 12.63015 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .8455 0.000-5.901 .670 .999 2.874 7314. .3787 .3725 5.m13 A
  569 .965775842 6.830 4.628 12.62888 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .7796 0.000-5.892 .670 .999 2.874 7184. .3752 .3695 4.m13 A
  570 .964869382 6.845 4.634 12.62760 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .6500 0.000-5.883 .670 .999 2.874 7063. .3714 .3660 4.m13 A
  
  571 .963962922 6.860 4.639 12.62633 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .4978 0.000-5.874 .670 .999 2.873 6951. .3672 .3623 3.m13 A
  572 .963002491 6.875 4.645 12.62501 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .3311 0.000-5.865 .670 .999 2.873 6841. .3633 .3581 3.m13 A
  573 .962362203 6.885 4.649 12.62413 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .2177 0.000-5.858 .670 .999 2.873 6770. .3592 .3550 2.m13 A
  574 .961401772 6.899 4.654 12.62283 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0 .0516 0.000-5.849 .669 .999 2.872 6667. .3529 .3501 2.m13 A
  575 .960379375 6.914 4.659 12.62147 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.0743 0.000-5.837 .669 .999 2.872 6585. .3467 .3430 2.m13 A
  
  576 .959697778 6.924 4.662 12.62058 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1095 0.000-5.830 .669 .999 2.872 6536. .3412 .3382 1.m13 A
  577 .958675382 6.939 4.667 12.61926 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1238 0.000-5.820 .669 .999 2.871 6448. .3362 .3324 1.m13 A
  578 .957939163 6.949 4.671 12.61831 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1259 0.000-5.813 .637 .999 2.870 6388. .3312 .3285 1.m13 A
  579 .956834834 6.964 4.676 12.61691 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1278 0.000-5.803 .637 .999 2.869 6306. .3253 .3227 1.m13 A
  580 .955730505 6.979 4.681 12.61553 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1296 0.000-5.794 .637 .999 2.868 6234. .3193 .3171 1.m13 A
  
  581 .954542727 6.994 4.686 12.61407 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1314 0.000-5.783 .637 .999 2.867 6167. .3134 .3112 1.m13 A
  582 .953354949 7.009 4.690 12.61262 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1333 0.000-5.773 .637 .999 2.866 6108. .3087 .3057 1.m13 A
  583 .952563097 7.019 4.693 12.61167 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1344 0.000-5.766 .637 .999 2.866 6072. .3042 .3021 1.m13 A
  584 .951374652 7.034 4.698 12.61025 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1361 0.000-5.757 .637 .999 2.865 6020. .2996 .2970 1.m13 A
  585 .950402289 7.045 4.701 12.60911 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1374 0.000-5.749 .637 .999 2.863 5975. .2959 .2932 1.m13 A
  
  586 .949537966 7.056 4.704 12.60810 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1386 0.000-5.742 .637 .999 2.862 5933. .2914 .2899 1.m13 A
  587 .948007699 7.073 4.710 12.60634 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1405 0.000-5.729 .637 .999 2.859 5860. .2867 .2845 1.m13 A
  588 .946909594 7.086 4.713 12.60509 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1419 0.000-5.721 .637 .999 2.856 5811. .2830 .2809 1.m13 A
  589 .945689478 7.099 4.717 12.60372 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1435 0.000-5.711 .637 .999 2.854 5762. .2792 .2773 1.m13 A
  590 .944332241 7.114 4.721 12.60222 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1452 0.000-5.701 .637 .999 2.851 5713. .2762 .2736 1.m13 A
  
  591 .943463052 7.123 4.724 12.60126 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1462 0.000-5.694 .637 .999 2.850 5684. .2734 .2715 1.m13 A
  592 .942014402 7.139 4.728 12.59969 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1479 0.000-5.684 .637 .999 2.847 5641. .2708 .2682 1.m13 A
  593 .941145212 7.148 4.730 12.59876 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1489 0.000-5.677 .637 .999 2.845 5617. .2689 .2665 1.m13 A
  594 .940075385 7.159 4.733 12.59762 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1501 0.000-5.670 .637 .999 2.844 5590. .2670 .2645 1.m13 A
  595 .939094650 7.168 4.736 12.59659 .99998 6698 3019 3.m3 0116 0.000 0.000 0.0-.1512 0.000-5.663 .637 .998 2.842 5567. .2654 .2629 1.m13 A
  
